ccn,state,county,county_fips,harm_survey_week,flagged,first_crossing_week,lead_days,score_at_crossing,prior_harm_rate_at_crossing,hprd_total_at_crossing,hprd_rn_at_crossing,rn_share_at_crossing,contract_frac_at_crossing,weekend_gap_at_crossing,hprd_cv_at_crossing,hprd_trend_at_crossing,low_days_frac_at_crossing,census_at_crossing,matched_controls,matched_controls_not_flagged
675017,TX,Brown,049,2025-03-31,0,,,,,,,,,,,,,,310,99
675020,TX,Hunt,231,2025-05-12,1,2025-03-24,49,0.176081,0.597302,3.223639,0.529701,0.164318,0.0,0.137832,0.136711,0.084547,0.695652,76.076087,348,109
675032,TX,Dallas,113,2025-08-11,1,2025-03-24,140,0.182661,0.529348,3.050899,0.48714,0.159671,0.002467,0.115053,0.076694,0.026252,0.967391,83.771739,351,101
675034,TX,Tarrant,439,2025-04-14,1,2025-03-24,21,0.186148,0.0,2.895563,0.519596,0.179446,0.0,0.155393,0.088725,-0.014416,1.0,85.01087,348,109
675034,TX,Tarrant,439,2025-07-21,1,2025-03-24,119,0.186148,0.0,2.895563,0.519596,0.179446,0.0,0.155393,0.088725,-0.014416,1.0,85.01087,351,101
675037,TX,Camp,063,2025-06-30,0,,,,,,,,,,,,,,242,107
675044,TX,Hidalgo,215,2025-07-14,0,,,,,,,,,,,,,,154,30
675046,TX,Fort Bend,157,2025-11-17,1,2025-05-26,175,0.171425,1.50774,3.416489,0.576096,0.168622,0.0,0.206958,0.118097,0.137331,0.467391,108.097826,155,33
675052,TX,Harris,201,2025-11-10,0,,,,,,,,,,,,,,242,107
675089,TX,Grayson,181,2025-05-05,1,2025-03-24,42,0.209603,0.943798,2.72951,0.377121,0.138164,0.030673,0.176261,0.253073,0.07941,0.934783,69.652174,310,100
675101,TX,Lee,287,2025-11-24,1,2025-06-02,175,0.196327,0.781283,3.017828,0.262193,0.086881,0.0,0.089193,0.10906,0.156412,0.934783,52.0,316,95
675104,TX,Live Oak,297,2025-05-19,1,2025-03-24,56,0.189134,0.0,2.885257,0.409861,0.142054,0.0,0.165003,0.099634,-0.005366,0.98913,76.826087,351,101
675105,TX,Kaufman,257,2025-04-21,0,,,,,,,,,,,,,,240,115
675105,TX,Kaufman,257,2025-08-11,0,,,,,,,,,,,,,,242,107
675111,TX,Dallas,113,2025-07-07,1,2025-03-24,105,0.178957,0.0,3.195705,0.322837,0.101022,0.024492,0.130141,0.089585,0.014577,0.869565,70.347826,315,88
675118,TX,Travis,453,2025-05-05,1,2025-03-24,42,0.171684,0.563657,3.362159,0.276288,0.082176,0.018352,0.06947,0.079976,0.032044,0.663043,76.369565,348,109
675118,TX,Travis,453,2025-09-29,1,2025-04-07,175,0.171684,0.551737,3.362159,0.276288,0.082176,0.018352,0.06947,0.079976,0.032044,0.663043,76.369565,351,91
675127,TX,Harris,201,2025-05-05,1,2025-03-24,42,0.197389,0.46767,2.823569,0.322946,0.114375,0.012222,0.201192,0.214893,0.024241,0.967391,61.793478,310,100
675128,TX,Wichita,485,2025-06-02,0,,,,,,,,,,,,,,351,100
675132,TX,Robertson,395,2025-08-11,1,2025-03-24,140,0.180039,0.0,3.2989,0.377776,0.114516,0.159565,0.085855,0.100047,-0.09411,0.684783,22.728261,12,9
675134,TX,De Witt,123,2025-05-19,0,,,,,,,,,,,,,,242,107
675145,TX,Ector,135,2025-03-31,1,2025-03-24,7,0.205074,0.0,2.530629,0.387562,0.153149,0.0,0.204317,0.124515,-0.055052,1.0,85.391304,348,109
675151,TX,Grayson,181,2026-01-26,1,2025-08-04,175,0.207168,0.429201,3.224848,0.484741,0.150314,0.263274,0.1032,0.106234,0.011338,0.706522,29.326087,241,107
675229,TX,Montgomery,339,2025-08-25,1,2025-03-24,154,0.176774,0.0,3.109441,0.277356,0.089198,0.0,0.082144,0.122831,-0.019961,0.815217,48.586957,245,103
675230,TX,Shelby,419,2025-12-08,0,,,,,,,,,,,,,,316,94
675231,TX,Harris,201,2025-10-27,1,2025-05-05,175,0.188498,0.535557,3.071216,0.315181,0.102624,0.011161,0.179319,0.108111,0.076006,0.934783,71.347826,318,86
675270,TX,Tarrant,439,2025-09-01,1,2025-03-24,161,0.175148,0.555936,3.416166,0.385994,0.11299,0.020132,0.170214,0.13984,0.195198,0.5,30.956522,245,103
675311,TX,Freestone,161,2025-04-07,1,2025-03-24,14,0.181904,0.0,3.241902,0.302721,0.093378,0.116464,0.059655,0.076959,-0.069038,0.847826,41.543478,240,116
675320,TX,Van Zandt,467,2025-09-22,0,,,,,,,,,,,,,,245,102
675336,TX,Potter,375,2025-09-08,1,2025-08-18,21,0.190214,0.0,2.972265,0.350892,0.118055,0.041586,0.082658,0.089592,-0.015582,0.955556,58.044444,318,85
675344,TX,Brazoria,039,2025-06-30,1,2025-03-24,98,0.190418,0.46767,2.696955,0.506124,0.187665,0.0,0.261386,0.162119,-0.059332,0.98913,65.673913,315,88
675352,TX,Dallas,113,2026-02-02,1,2025-08-11,175,0.218852,0.0,2.539823,0.399476,0.157285,0.018501,0.158265,0.096152,0.058572,1.0,103.01087,155,33
675356,TX,Bastrop,021,2026-02-02,1,2025-08-11,175,0.197479,0.0,2.745601,0.380147,0.138457,0.0,0.085445,0.093918,0.02112,1.0,46.630435,241,107
675360,TX,Mc Lennan,309,2025-06-09,1,2025-03-24,77,0.197385,1.395415,2.900274,0.338369,0.116668,0.062606,0.227868,0.133312,-0.03631,0.956522,86.086957,351,101
675360,TX,Mc Lennan,309,2026-03-02,1,2025-09-08,175,0.216675,1.503086,2.536129,0.315817,0.124527,0.088692,0.146963,0.09309,-0.126606,1.0,92.055556,349,121
675361,TX,Wharton,481,2026-02-02,1,2025-08-11,175,0.18818,0.35844,2.731743,0.308742,0.11302,0.0,0.171494,0.116424,-0.158734,0.98913,81.891304,350,101
675369,TX,Johnson,251,2025-04-28,0,,,,,,,,,,,,,,310,99
675398,TX,Shelby,419,2025-04-21,1,2025-03-24,28,0.183994,0.498295,2.898267,0.225183,0.077696,0.001034,0.14329,0.380933,-0.103926,0.619565,65.304348,310,100
675399,TX,Grimes,185,2025-08-11,1,2025-03-24,140,0.192976,1.995902,3.059139,0.186462,0.060953,0.0,0.155821,0.142153,0.123782,0.847826,61.206522,315,88
675399,TX,Grimes,185,2025-09-15,1,2025-03-24,175,0.192976,1.995902,3.059139,0.186462,0.060953,0.0,0.155821,0.142153,0.123782,0.847826,61.206522,318,85
675402,TX,Rockwall,397,2025-10-20,1,2025-04-28,175,0.185213,0.775478,3.095441,0.239896,0.0775,0.0,0.116643,0.087153,0.040896,0.934783,78.532609,351,91
675418,TX,Dallas,113,2025-07-14,1,2025-03-24,112,0.18367,0.370812,3.01833,0.312767,0.103623,0.010802,0.172736,0.111291,-0.019869,0.923913,67.673913,315,88
675438,TX,Mc Lennan,309,2025-05-05,0,,,,,,,,,,,,,,150,32
675446,TX,Wilson,493,2025-12-29,0,,,,,,,,,,,,,,313,94
675453,TX,Collin,085,2025-05-19,1,2025-03-24,56,0.168859,0.0,3.377543,0.374849,0.110983,0.004301,0.051728,0.070852,0.060766,0.684783,62.858696,315,88
675458,TX,Caldwell,055,2025-05-05,1,2025-03-24,42,0.210287,0.552572,2.845333,0.401621,0.141151,0.115076,0.244012,0.148625,0.02371,0.98913,64.391304,310,100
675458,TX,Caldwell,055,2025-11-17,1,2025-05-26,175,0.191268,1.008978,2.877596,0.471772,0.163946,0.007327,0.192324,0.121223,0.034191,0.956522,67.369565,316,95
675458,TX,Caldwell,055,2026-02-16,1,2025-08-25,175,0.194643,0.896319,2.81671,0.463276,0.164474,0.015272,0.181365,0.109442,0.003865,1.0,79.833333,313,107
675471,TX,Fannin,147,2025-04-21,1,2025-03-24,28,0.174287,0.865521,3.216842,0.42481,0.132058,0.0,0.109319,0.097172,0.060821,0.782609,46.706522,240,116
675484,TX,San Jacinto,407,2025-04-21,0,,,,,,,,,,,,,,240,115
675484,TX,San Jacinto,407,2025-07-21,0,,,,,,,,,,,,,,242,107
675493,TX,Harris,201,2025-06-23,1,2025-03-24,91,0.189286,0.0,2.959749,0.301817,0.101974,0.024251,0.201953,0.156757,-0.03228,0.858696,84.956522,351,101
675498,TX,Randall,381,2025-04-21,1,2025-03-24,28,0.189785,0.0,3.136397,0.423328,0.134973,0.082109,0.094579,0.071965,-0.000933,0.978261,89.73913,348,109
675527,TX,Lubbock,303,2025-06-30,1,2025-03-24,98,0.176899,0.375772,3.293477,0.222304,0.067498,0.0,0.2549,0.151775,0.096483,0.586957,76.152174,351,101
675527,TX,Lubbock,303,2025-08-11,1,2025-03-24,140,0.176899,0.375772,3.293477,0.222304,0.067498,0.0,0.2549,0.151775,0.096483,0.586957,76.152174,351,101
675541,TX,Jefferson,245,2025-06-02,1,2025-05-19,14,0.172925,1.868286,3.286527,0.158741,0.0483,0.011946,0.180716,0.115156,-0.000546,0.673913,70.597826,315,88
675561,TX,Bowie,037,2025-09-08,1,2025-03-24,168,0.177704,0.462928,2.878344,0.588849,0.204579,0.0,0.121414,0.132205,-0.067927,0.934783,38.336957,245,103
675572,TX,Somervell,425,2025-05-05,1,2025-03-24,42,0.181519,0.572492,3.140723,0.279482,0.088987,0.004471,0.114406,0.08332,0.02409,0.880435,81.663043,348,109
675587,TX,Bell,027,2025-12-29,1,2025-07-07,175,0.181105,0.87276,3.158611,0.229477,0.072651,0.0,0.189844,0.132527,0.048527,0.73913,72.782609,313,95
675593,TX,Taylor,441,2025-10-27,0,,,,,,,,,,,,,,351,90
675617,TX,Maverick,323,2025-04-21,1,2025-03-24,28,0.188848,0.480592,3.038307,0.195625,0.064386,0.0,0.213738,0.121247,0.06017,0.902174,63.956522,310,100
675620,TX,Jefferson,245,2026-01-26,0,,,,,,,,,,,,,,241,106
675622,TX,Tarrant,439,2025-07-07,1,2025-03-24,105,0.172025,1.115267,3.383642,0.426021,0.125906,0.0,0.143847,0.09537,0.005198,0.554348,186.728261,3,0
675641,TX,Guadalupe,187,2026-01-26,1,2025-08-04,175,0.26579,0.444343,2.701993,0.13408,0.049623,0.367964,0.112168,0.106236,-0.065848,0.98913,68.380435,313,95
675651,TX,Hays,209,2025-07-28,1,2025-03-24,126,0.196064,0.564529,2.741964,0.459228,0.167481,0.0,0.159143,0.096094,-0.021042,1.0,98.978261,351,101
675663,TX,Fort Bend,157,2025-04-07,1,2025-03-24,14,0.175346,0.0,2.987771,0.607128,0.203204,0.009747,0.202212,0.131736,-0.041067,0.880435,43.108696,240,116
675671,TX,Harris,201,2025-12-08,0,,,,,,,,,,,,,,242,107
675689,TX,Hidalgo,215,2025-04-07,1,2025-03-24,14,0.177096,0.0,3.227915,0.329961,0.102221,0.0,0.202786,0.112216,0.046328,0.673913,95.173913,348,109
675689,TX,Hidalgo,215,2025-06-02,1,2025-03-24,70,0.177096,0.0,3.227915,0.329961,0.102221,0.0,0.202786,0.112216,0.046328,0.673913,95.173913,351,101
675690,TX,Bexar,029,2025-05-26,1,2025-03-24,63,0.181279,1.662747,3.295085,0.398216,0.120851,0.050654,0.200927,0.121331,0.097119,0.619565,67.01087,315,88
675717,TX,Nueces,355,2025-08-18,1,2025-03-24,147,0.212173,0.792299,2.773846,0.144816,0.052208,0.0,0.191289,0.111319,0.075258,1.0,115.228261,155,28
675717,TX,Nueces,355,2025-10-27,1,2025-05-05,175,0.212173,0.75778,2.773846,0.144816,0.052208,0.0,0.191289,0.111319,0.075258,1.0,115.228261,155,28
675754,TX,Dallas,113,2025-05-26,1,2025-03-24,63,0.17709,0.534773,3.148584,0.385107,0.122311,0.0,0.130609,0.088741,-0.009553,0.880435,95.173913,351,101
675783,TX,Dallas,113,2025-05-12,1,2025-03-24,49,0.176603,1.468834,3.217914,0.3187,0.099039,0.011936,0.153101,0.088404,0.005142,0.815217,89.641304,348,109
675785,TX,Hidalgo,215,2025-12-29,1,2025-07-07,175,0.196786,0.363433,2.924034,0.159881,0.054678,0.00637,0.120554,0.086264,0.012579,0.98913,92.336957,350,101
675790,TX,Dallas,113,2025-11-10,1,2025-08-18,84,0.170306,1.112437,3.21367,0.466872,0.145277,0.0,0.108559,0.075637,-0.011386,0.9,66.844444,316,95
675791,TX,Harris,201,2025-07-21,1,2025-03-24,119,0.172181,0.412246,3.373447,0.328417,0.097354,0.0,0.136945,0.075885,0.050439,0.521739,124.369565,154,31
675791,TX,Harris,201,2025-08-04,1,2025-03-24,133,0.172181,0.412246,3.373447,0.328417,0.097354,0.0,0.136945,0.075885,0.050439,0.521739,124.369565,154,31
675797,TX,Bell,027,2025-05-12,0,,,,,,,,,,,,,,348,108
675797,TX,Bell,027,2025-06-09,1,2025-05-19,21,0.212853,2.07234,3.534414,0.523311,0.148061,0.352564,0.16693,0.115204,0.081955,0.391304,82.673913,351,101
675797,TX,Bell,027,2025-07-21,1,2025-05-19,63,0.212853,2.07234,3.534414,0.523311,0.148061,0.352564,0.16693,0.115204,0.081955,0.391304,82.673913,351,101
675800,TX,Val Verde,465,2025-05-05,0,,,,,,,,,,,,,,310,99
675810,TX,Dallas,113,2025-07-28,1,2025-03-24,126,0.189193,0.376159,2.840676,0.367627,0.129415,0.0,0.142467,0.11969,-0.018778,0.978261,48.054348,242,108
675812,TX,Wood,499,2025-06-23,1,2025-03-24,91,0.168799,1.015994,3.32337,0.37268,0.112139,0.002005,0.179439,0.104053,0.036954,0.608696,65.217391,315,88
675820,TX,Dallas,113,2025-05-05,1,2025-03-24,42,0.187118,0.344251,3.270087,0.311391,0.095224,0.055068,0.122756,0.095026,0.112315,0.75,73.478261,310,100
675822,TX,Dallas,113,2025-09-22,0,,,,,,,,,,,,,,245,102
675823,TX,Bexar,029,2025-04-21,0,,,,,,,,,,,,,,348,108
675823,TX,Bexar,029,2025-08-18,0,,,,,,,,,,,,,,351,90
675834,TX,Harris,201,2026-03-23,0,,,,,,,,,,,,,,0,0
675840,TX,Tarrant,439,2025-08-04,1,2025-03-24,133,0.178045,0.360919,3.29093,0.326131,0.0991,0.0,0.142908,0.09372,0.108114,0.717391,84.304348,351,101
675848,TX,Harris,201,2025-10-06,1,2025-04-14,175,0.195124,0.39106,2.971444,0.284023,0.095584,0.000743,0.272387,0.253421,0.093789,0.73913,88.597826,351,91
675857,TX,Bell,027,2025-07-21,1,2025-03-24,119,0.18104,1.239536,3.310797,0.365417,0.110371,0.013812,0.142687,0.094551,0.072352,0.673913,151.293478,13,6
675887,TX,Brazos,041,2025-07-28,0,,,,,,,,,,,,,,315,87
675896,TX,Bexar,029,2025-07-07,1,2025-03-24,105,0.187077,0.504489,3.148436,0.566401,0.179899,0.0,0.119868,0.086678,0.2184,0.891304,41.706522,242,108
675899,TX,Matagorda,321,2025-12-29,1,2025-07-07,175,0.178507,0.0,3.075922,0.329949,0.107268,0.0,0.084576,0.114369,-0.011573,0.858696,51.25,313,95
675900,TX,Trinity,455,2025-07-28,1,2025-03-24,126,0.174591,0.462928,3.199495,0.305676,0.095539,0.0,0.193544,0.128952,0.023059,0.76087,58.369565,315,88
675901,TX,Fort Bend,157,2026-02-23,1,2025-09-01,175,0.174972,1.536278,3.206877,0.583018,0.181803,0.000529,0.115724,0.081022,0.020042,0.888889,115.7,349,121
675906,TX,Tarrant,439,2025-08-04,1,2025-03-24,133,0.209958,0.569813,2.671621,0.098193,0.036754,0.0,0.132845,0.116105,-0.016832,0.98913,85.706522,351,101
675910,TX,Midland,329,2026-02-23,1,2025-09-01,175,0.205476,0.0,2.510261,0.533568,0.212555,0.003594,0.207939,0.159364,0.007634,0.988889,69.7,313,107
675925,TX,Lubbock,303,2025-08-18,1,2025-03-24,147,0.178022,0.0,3.035887,0.202786,0.066796,0.0,0.171002,0.091346,-0.131934,0.98913,106.043478,155,28
675925,TX,Lubbock,303,2026-02-23,1,2025-09-01,175,0.186871,0.394013,3.021122,0.140451,0.04649,0.0,0.161604,0.092295,-0.045411,0.977778,107.7,155,40
675928,TX,Ector,135,2025-06-23,1,2025-03-24,91,0.202543,0.407645,2.772631,0.442037,0.159429,0.0,0.147706,0.123453,0.083902,0.978261,87.119565,351,101
675940,TX,Sabine,403,2025-09-22,0,,,,,,,,,,,,,,245,102
675961,TX,Harris,201,2025-04-14,1,2025-03-24,21,0.193821,0.440591,2.453588,0.198811,0.081029,0.007988,0.223695,0.701632,-0.321679,0.597826,69.48913,310,100
675963,TX,Tarrant,439,2025-06-23,1,2025-03-24,91,0.179717,1.392313,3.16,0.371047,0.11742,0.0,0.123575,0.094457,0.07237,0.891304,54.815217,315,88
675963,TX,Tarrant,439,2025-09-08,1,2025-03-24,168,0.179717,1.392313,3.16,0.371047,0.11742,0.0,0.123575,0.094457,0.07237,0.891304,54.815217,318,85
675968,TX,Bexar,029,2025-06-23,1,2025-03-24,91,0.21837,0.0,2.692176,0.142931,0.053091,0.04324,0.146099,0.10129,0.004647,1.0,109.869565,154,31
675981,TX,Wood,499,2025-04-14,1,2025-03-24,21,0.190934,1.03617,3.044026,0.209047,0.068674,0.0,0.057671,0.133331,0.098268,0.858696,46.978261,240,116
675985,TX,Midland,329,2025-05-05,1,2025-03-24,42,0.191541,0.0,2.907646,0.393941,0.135485,0.004353,0.21203,0.244933,0.018741,0.869565,89.271739,348,109
675986,TX,Harris,201,2025-06-09,1,2025-03-24,77,0.194176,0.494919,2.785028,0.309852,0.111256,0.0,0.166819,0.103964,-0.053137,1.0,88.097826,351,101
675986,TX,Harris,201,2026-03-16,1,2025-09-22,175,0.196649,0.794022,2.741804,0.282819,0.103151,0.0,0.165185,0.120568,-0.06517,0.988889,91.511111,349,121
675995,TX,Denton,121,2025-09-08,1,2025-03-24,168,0.18217,0.866548,3.00312,0.421777,0.140446,0.0,0.222371,0.135225,-0.016641,0.858696,88.163043,351,91
675996,TX,Colorado,089,2025-07-07,1,2025-03-24,105,0.183548,0.494919,3.16099,0.198051,0.062655,0.014994,0.154408,0.107781,0.042469,0.815217,71.880435,315,88
675998,TX,Anderson,001,2025-10-06,1,2025-08-18,49,0.173598,0.432249,3.628401,0.326049,0.08986,0.199187,0.103944,0.070587,-0.096256,0.311111,97.122222,155,28
676003,TX,Tarrant,439,2025-04-21,1,2025-03-24,28,0.182969,1.113567,3.325771,0.292277,0.087882,0.0,0.206112,0.152758,0.178719,0.619565,103.48913,150,33
676003,TX,Tarrant,439,2025-07-14,1,2025-03-24,112,0.182969,1.113567,3.325771,0.292277,0.087882,0.0,0.206112,0.152758,0.178719,0.619565,103.48913,154,31
676005,TX,Smith,423,2025-05-05,1,2025-03-24,42,0.176505,0.0,3.527046,0.317919,0.090137,0.094668,0.192418,0.190506,0.077827,0.48913,89.73913,348,109
676005,TX,Smith,423,2025-11-17,1,2025-05-26,175,0.177177,0.408557,3.144689,0.244773,0.077837,0.004569,0.136862,0.106341,-0.046264,0.826087,91.663043,351,102
676017,TX,Eastland,133,2026-01-12,1,2025-07-21,175,0.170333,0.0,3.136979,0.264381,0.084279,0.0,0.23027,0.162971,-0.061731,0.673913,37.641304,241,107
676019,TX,Brazos,041,2025-10-06,1,2025-04-14,175,0.189383,1.2175,3.035006,0.220001,0.072488,0.0,0.182488,0.118839,0.041026,0.913043,88.663043,351,91
676028,TX,Lubbock,303,2025-08-18,0,,,,,,,,,,,,,,318,84
676033,TX,Hill,217,2025-04-14,1,2025-03-24,21,0.215568,0.562789,2.776055,0.250331,0.090175,0.119045,0.135366,0.104377,-0.020415,1.0,57.423913,310,100
676033,TX,Hill,217,2025-09-01,1,2025-03-24,161,0.215568,0.562789,2.776055,0.250331,0.090175,0.119045,0.135366,0.104377,-0.020415,1.0,57.423913,318,85
676035,TX,Llano,299,2025-10-06,1,2025-04-14,175,0.205043,0.0,2.903409,0.342028,0.117802,0.110796,0.122499,0.086301,-0.022488,1.0,67.141304,318,86
676040,TX,Wharton,481,2025-06-23,1,2025-03-24,91,0.199284,0.455424,2.736313,0.304623,0.111326,0.0,0.176602,0.100804,-0.038511,1.0,101.336957,154,31
676040,TX,Wharton,481,2026-03-09,1,2025-09-15,175,0.191033,0.747697,2.950213,0.424089,0.143749,0.0,0.176676,0.102473,0.047247,0.966667,96.1,155,40
676047,TX,Johnson,251,2025-07-07,0,,,,,,,,,,,,,,351,100
676053,TX,Taylor,441,2025-08-18,0,,,,,,,,,,,,,,245,102
676053,TX,Taylor,441,2026-02-16,0,,,,,,,,,,,,,,241,117
676059,TX,Harris,201,2026-02-09,1,2025-08-18,175,0.174384,1.046562,3.215643,0.34861,0.108411,0.0,0.106812,0.078159,-0.015148,0.833333,101.888889,349,121
676069,TX,Bowie,037,2026-03-02,0,,,,,,,,,,,,,,313,106
676073,TX,Fort Bend,157,2025-06-23,1,2025-03-24,91,0.169613,0.0,3.43138,0.317144,0.092425,0.0,0.142571,0.091919,0.083621,0.467391,99.032609,351,101
676080,TX,Tarrant,439,2025-06-30,0,,,,,,,,,,,,,,315,87
676080,TX,Tarrant,439,2025-11-17,0,,,,,,,,,,,,,,316,94
676083,TX,Cameron,061,2025-05-05,1,2025-03-24,42,0.201069,0.0,2.765528,0.178947,0.064706,0.0,0.15257,0.101608,-0.052812,1.0,112.793478,150,33
676083,TX,Cameron,061,2025-07-14,1,2025-03-24,112,0.201069,0.0,2.765528,0.178947,0.064706,0.0,0.15257,0.101608,-0.052812,1.0,112.793478,154,31
676087,TX,Nueces,355,2025-07-14,1,2025-03-24,112,0.171983,0.0,3.313937,0.455727,0.137518,0.0,0.121052,0.094941,0.072268,0.673913,78.576087,351,101
676089,TX,Milam,331,2025-08-11,0,,,,,,,,,,,,,,242,107
676094,TX,Orange,361,2025-04-14,1,2025-03-24,21,0.19408,0.462342,2.926783,0.2194,0.074963,0.002365,0.243845,0.267781,0.003339,0.858696,105.48913,150,33
676094,TX,Orange,361,2025-04-21,1,2025-03-24,28,0.19408,0.462342,2.926783,0.2194,0.074963,0.002365,0.243845,0.267781,0.003339,0.858696,105.48913,150,33
676103,TX,Cherokee,073,2025-09-01,0,,,,,,,,,,,,,,245,102
676103,TX,Cherokee,073,2026-01-05,0,,,,,,,,,,,,,,241,106
676108,TX,Orange,361,2026-02-23,1,2025-09-01,175,0.188848,0.39615,2.893923,0.108627,0.037536,0.0,0.150959,0.135704,-0.102847,0.966667,86.111111,349,121
676121,TX,Guadalupe,187,2025-04-21,0,,,,,,,,,,,,,,348,108
676121,TX,Guadalupe,187,2025-10-06,1,2025-05-19,140,0.176579,0.873804,2.978613,0.431991,0.145031,0.0,0.179186,0.166629,-0.110003,0.847826,89.054348,351,91
676125,TX,Cameron,061,2025-08-25,1,2025-03-24,154,0.171226,0.508705,3.332485,0.283817,0.085167,0.0,0.171142,0.10268,0.030728,0.641304,95.032609,351,91
676127,TX,Tarrant,439,2025-06-23,1,2025-03-24,91,0.174565,0.0,3.194906,0.302747,0.094759,0.000299,0.210443,0.122574,-0.019876,0.717391,96.673913,351,101
676128,TX,Dallas,113,2025-04-14,0,,,,,,,,,,,,,,310,99
676132,TX,Tarrant,439,2025-11-17,0,,,,,,,,,,,,,,316,94
676146,TX,Dallas,113,2025-09-01,0,,,,,,,,,,,,,,351,90
676146,TX,Dallas,113,2025-12-01,0,,,,,,,,,,,,,,351,101
676148,TX,Parker,367,2025-09-15,1,2025-03-24,175,0.18407,0.0,2.875949,0.383788,0.133447,0.0,-0.033425,0.090524,-0.065245,1.0,40.836957,245,103
676152,TX,Harris,201,2025-04-28,0,,,,,,,,,,,,,,310,99
676153,TX,Galveston,167,2025-07-07,1,2025-03-24,105,0.176316,2.183857,3.418062,0.275837,0.0807,0.039442,0.054078,0.076507,0.051256,0.576087,118.25,154,31
676153,TX,Galveston,167,2026-03-16,1,2025-09-22,175,0.189616,2.146005,3.497559,0.236549,0.067633,0.135073,0.140561,0.111687,0.096175,0.466667,126.111111,155,40
676157,TX,Potter,375,2025-04-07,0,,,,,,,,,,,,,,150,32
676158,TX,Bexar,029,2025-05-12,1,2025-03-24,49,0.172619,0.962451,3.4433,0.269761,0.078344,0.086547,0.203937,0.115053,-0.026578,0.391304,93.717391,348,109
676160,TX,Montgomery,339,2025-06-02,1,2025-03-24,70,0.285582,0.0,0.437142,0.059391,0.135861,0.054697,0.050442,2.365292,-0.886059,0.98913,95.423913,351,101
676160,TX,Montgomery,339,2025-06-23,1,2025-03-24,91,0.285582,0.0,0.437142,0.059391,0.135861,0.054697,0.050442,2.365292,-0.886059,0.98913,95.423913,351,101
676161,TX,Tarrant,439,2025-09-01,0,,,,,,,,,,,,,,351,90
676170,TX,Harris,201,2025-05-05,0,,,,,,,,,,,,,,348,108
676178,TX,Dallas,113,2025-05-19,0,,,,,,,,,,,,,,351,100
676180,TX,Bastrop,021,2025-04-21,1,2025-03-24,28,0.186583,0.0,3.057634,0.378598,0.123821,0.0,0.173129,0.096916,0.066006,0.956522,82.630435,348,109
676184,TX,Smith,423,2025-11-24,1,2025-08-18,98,0.168743,0.421767,3.243739,0.557427,0.171847,0.0,0.162932,0.103399,-0.019265,0.722222,99.222222,351,102
676186,TX,Castro,069,2025-05-19,1,2025-03-24,56,0.229953,0.0,2.841955,0.318055,0.111914,0.101771,0.102559,0.158065,0.242713,0.956522,54.380435,315,88
676204,TX,Harris,201,2025-04-14,1,2025-03-24,21,0.215523,0.287372,2.413742,0.263883,0.109325,0.010939,0.184669,0.253702,-0.075191,0.98913,73.586957,310,100
676204,TX,Harris,201,2025-05-05,1,2025-03-24,42,0.215523,0.287372,2.413742,0.263883,0.109325,0.010939,0.184669,0.253702,-0.075191,0.98913,73.586957,310,100
676206,TX,Hidalgo,215,2025-09-08,1,2025-03-24,168,0.174935,0.0,3.371953,0.276094,0.08188,0.0,0.098922,0.069748,0.081722,0.630435,114.434783,155,28
676208,TX,Harris,201,2025-09-15,1,2025-03-24,175,0.173222,0.514437,3.03786,0.446852,0.147094,0.012941,0.178637,0.113109,-0.122696,0.913043,75.336957,351,91
676208,TX,Harris,201,2026-01-26,1,2025-08-04,175,0.174603,0.433274,2.991939,0.50085,0.1674,0.0,0.170719,0.12391,-0.097422,0.923913,75.967391,350,101
676210,TX,Jefferson,245,2025-05-19,1,2025-03-24,56,0.188652,0.0,2.989432,0.204787,0.068504,0.002723,0.155651,0.243492,-0.016421,0.826087,91.467391,351,101
676211,TX,Mc Lennan,309,2025-04-07,0,,,,,,,,,,,,,,150,32
676215,TX,Dallas,113,2025-05-05,0,,,,,,,,,,,,,,348,108
676218,TX,Jefferson,245,2025-05-12,1,2025-03-24,49,0.18525,0.0,3.024618,0.216757,0.071664,0.0,0.112174,0.07668,-0.045593,0.978261,104.967391,150,33
676222,TX,Bastrop,021,2026-03-16,1,2025-09-22,175,0.199536,1.306019,2.669936,0.245245,0.091854,0.0,0.225356,0.148026,-0.099611,0.977778,102.8,349,121
676223,TX,Galveston,167,2025-09-15,1,2025-08-18,28,0.1782,0.0,2.846293,0.335858,0.117999,0.0,0.219963,0.135569,-0.206415,0.977778,90.733333,351,91
676227,TX,Burleson,051,2025-05-05,1,2025-03-24,42,0.192691,0.545964,2.910097,0.278476,0.095693,0.0,0.160405,0.113977,0.051544,0.956522,45.98913,240,116
676230,TX,Harris,201,2025-09-15,1,2025-03-24,175,0.17501,0.0,3.151549,0.554046,0.175801,0.0,0.172031,0.095906,-0.006856,0.869565,107.967391,155,28
676233,TX,Bandera,019,2025-03-31,1,2025-03-24,7,0.249408,0.422254,2.778262,0.283458,0.102027,0.290199,0.118984,0.085288,-0.00261,1.0,91.369565,348,109
676238,TX,Travis,453,2025-09-15,1,2025-03-24,175,0.186369,0.410393,2.989989,0.430944,0.144129,0.0,0.141802,0.083946,-0.00269,0.967391,110.978261,155,28
676241,TX,Titus,449,2025-10-27,1,2025-05-05,175,0.192821,0.951172,2.957532,0.405569,0.137131,0.0,0.164321,0.110324,0.093455,0.956522,72.804348,318,86
