threshold,precision,recall
0.048119457888525535,0.05951176321780926,0.019455011577902744
0.048061782896683156,0.059491514730931803,0.019496361230565664
0.04802350635109873,0.05938227338491539,0.01951703605689712
0.04798698968984932,0.05940656169625494,0.0195790605358915
0.04794971726520239,0.05939416697959694,0.019620410188554416
0.047908175864666655,0.05929667040778152,0.019661759841217333
0.0478649905946283,0.05922239502332815,0.019682434667548793
0.04781477951934948,0.05913011106285289,0.019703109493880253
0.04776737307083571,0.05893982453972569,0.01972378432021171
0.047720010094492275,0.058845276973319365,0.01974445914654317
0.04767338494111191,0.0589392170118616,0.019827158451869005
0.04763239860679577,0.05874065907141982,0.019827158451869005
0.047580942733314924,0.05864744333801698,0.01984783327820046
0.04754263406955397,0.05862279098110908,0.01988918293086338
0.04749994206266999,0.05866618031491276,0.019951207409857757
0.04745558442615236,0.0584958217270195,0.019971882236189217
0.047419102209701566,0.05848589209111232,0.020013231888852134
0.047383262951537275,0.05844781875150639,0.02005458154151505
0.04734705689215054,0.05848761721567684,0.020116606020509426
0.04731503151597664,0.058530734632683656,0.020178630499503806
0.04727552519091757,0.05838368128252677,0.020178630499503806
0.047229955764435644,0.05809178025117553,0.020178630499503806
0.04718864064748178,0.0581319399085565,0.020240654978498182
0.047149049045673984,0.05812300035549236,0.0202820046311611
0.0471122536569129,0.05798557749142925,0.0202820046311611
0.04707455816995468,0.057904357568252844,0.02030267945749256
0.04703591397502984,0.05782693099594094,0.020323354283824015
0.04698944264396554,0.057866713474928326,0.020447403241812767
0.046944320894225254,0.05789320105048147,0.020509427720807147
0.04689795583308091,0.057813227759664645,0.020530102547138603
0.046860496443684986,0.05768560474032764,0.020530102547138603
0.046821186355217065,0.057616508230929744,0.020550777373470063
0.046784128823974994,0.05747325816710032,0.020550777373470063
0.04675442562372191,0.057313845091494994,0.02059212702613298
0.04671855024504856,0.0574085768413801,0.020674826331458816
0.04668990763166884,0.057283611158847454,0.020674826331458816
0.04664312842160141,0.05749228483255229,0.020798875289447568
0.04658831444511915,0.05740508493900354,0.020819550115779028
0.04654303845966387,0.05736866045030703,0.020860899768441944
0.04650074835504677,0.057348686822848716,0.020902249421104864
0.04647364072503654,0.057262490805183044,0.02092292424743632
0.04642966640528224,0.05700939839045529,0.02094359907376778
0.04639581765608694,0.056931109988209536,0.02096427390009924
0.04635765420077078,0.05680035850324894,0.02096427390009924
0.0463079843877738,0.05673560648406931,0.020984948726430697
0.04627773588119685,0.056649010315026484,0.021005623552762157
0.04622680698015329,0.05669300100144654,0.021067648031756533
0.046184902277708745,0.05678601165695254,0.02115034733708237
0.04614963003678183,0.05666334330342306,0.02115034733708237
0.04612055810945005,0.05670074606244819,0.021212371816076745
0.04609127857881044,0.056679715498704306,0.02125372146873966
0.04604651293054262,0.056694549231862665,0.021439794905722794
0.04601072292659826,0.05668303327877796,0.02148114455838571
0.045963821281525714,0.056577086280056574,0.02150181938471717
0.0459126860596915,0.056457304163726185,0.02150181938471717
