make,model,model_year,component_group,recall_report_week,campaign_numbers,flagged,first_crossing_week,lead_days,score_at_crossing,n_trailing_at_crossing,rate_ratio_at_crossing,accel_at_crossing,severity_frac_at_crossing,hazard_lang_at_crossing,matched_controls,matched_controls_not_flagged
TESLA,MODEL Y,2021,LANE DEPARTURE,2022-05-05,22V317000,1,2021-11-11,175,0.033352,4.0,1.733333,1.0,0.75,0.25,155,0
TESLA,MODEL X,2018,FORWARD COLLISION AVOIDANCE,2021-10-28,21V846000,1,2021-05-06,175,0.020512,1.0,2.166667,0.0,0.0,0.0,98,0
VOLVO,XC90,2021,ELECTRICAL SYSTEM,2025-03-20,25V179000,1,2025-02-27,21,0.009409,1.0,4.333333,1.0,0.0,1.0,61,0
TESLA,MODEL S,2017,LATCHES/LOCKS/LINKAGES,2021-12-16,21V00B000,1,2021-10-07,70,0.024426,1.0,1.444444,1.0,0.0,0.0,96,0
KENWORTH,T880,2021,SERVICE BRAKES,2021-11-18,21V906000,0,,,,,,,,,3,0
KENWORTH,T880,2021,SERVICE BRAKES,2024-02-22,24V145000,0,,,,,,,,,0,0
KENWORTH,T880,2021,SERVICE BRAKES,2024-12-05,24V915000,0,,,,,,,,,1,0
WINNEBAGO,VISTA,2018,EXTERIOR LIGHTING,2024-09-26,24V733000,0,,,,,,,,,3,0
BMW,428I,2016,ELECTRICAL SYSTEM,2024-08-08,24V608000,1,2024-05-09,91,0.013191,1.0,4.333333,1.0,0.0,0.0,117,0
JEEP,WRANGLER,2021,ELECTRICAL SYSTEM,2023-11-16,23V787000,1,2023-05-25,175,0.027525,8.0,1.333333,0.0,0.0,0.5,231,0
JEEP,WRANGLER,2021,ELECTRICAL SYSTEM,2024-09-05,24V652000,1,2024-03-14,175,0.126559,52.0,2.68254,0.0,0.038462,0.269231,240,0
JEEP,WRANGLER,2021,ELECTRICAL SYSTEM,2025-10-30,25V741000,1,2025-05-08,175,0.035314,8.0,0.509804,-1.0,0.125,0.375,266,0
CHEVROLET,CAMARO,2021,POWER TRAIN,2025-03-06,25V148000,0,,,,,,,,,345,0
AUDI,A8,2016,ENGINE,2022-03-17,22V178000,0,,,,,,,,,114,0
LINCOLN,NAVIGATOR,2020,ELECTRICAL SYSTEM,2025-05-22,25V346000,0,,,,,,,,,72,0
VOLVO,XC90,2021,SERVICE BRAKES,2021-09-09,21V716000,1,2021-03-18,175,0.009208,1.0,4.333333,0.0,0.0,1.0,37,0
LINCOLN,MKX,2018,SERVICE BRAKES,2025-08-21,25V544000,0,,,,,,,,,79,0
ACURA,MDX,2019,FUEL/PROPULSION SYSTEM,2023-12-14,23V858000,1,2023-06-22,175,0.025815,1.0,1.083333,0.0,0.0,0.0,76,0
SUBARU,ASCENT,2021,ELECTRICAL SYSTEM,2022-12-08,22V907000,1,2022-09-22,77,0.024426,1.0,1.444444,1.0,0.0,0.0,163,0
CHRYSLER,PACIFICA,2020,FUEL/PROPULSION SYSTEM,2023-01-12,23V010000,1,2022-07-21,175,0.012911,1.0,4.333333,0.0,0.0,0.0,53,0
FORD,F-150,2021,BACK OVER PREVENTION,2025-05-08,25V315000,1,2024-11-14,175,0.01711,1.0,1.444444,0.0,0.0,1.0,595,0
MERCEDES-BENZ,GLE 450,2020,SEATS,2021-10-14,21V818000,0,,,,,,,,,171,0
AUDI,A5,2018,AIR BAGS,2021-11-04,21V874000,0,,,,,,,,,104,0
CHEVROLET,SILVERADO 1500,2021,AIR BAGS,2021-07-01,21V495000,1,2021-01-21,161,0.013191,1.0,4.333333,1.0,0.0,0.0,178,0
DODGE,DURANGO,2021,STRUCTURE,2021-10-28,21V842000,1,2021-10-28,0,0.020954,1.0,2.166667,1.0,0.0,0.0,31,0
DODGE,DURANGO,2021,STRUCTURE,2023-02-23,23V115000,1,2022-09-01,175,0.027025,1.0,0.866667,0.0,0.0,0.0,36,0
FLEETWOOD,FLAIR,2020,EQUIPMENT,2024-08-08,24V610000,0,,,,,,,,,0,0
BMW,R 1250 GS,2019,POWER TRAIN,2023-01-12,23V011000,0,,,,,,,,,79,0
ENTEGRA,ANTHEM,2018,FUEL/PROPULSION SYSTEM,2021-07-29,21V591000,1,2021-02-04,175,0.012911,1.0,4.333333,0.0,0.0,0.0,10,0
BMW,X3,2021,ELECTRICAL SYSTEM,2025-09-18,25V636000,1,2025-05-29,112,0.01498,1.0,2.166667,1.0,0.0,1.0,139,0
KIA,STINGER,2019,FUEL/PROPULSION SYSTEM,2023-09-07,23V634000,0,,,,,,,,,214,0
HONDA,PILOT,2021,VISIBILITY,2023-03-16,23V174000,1,2022-09-22,175,0.026881,2.0,1.083333,0.0,0.0,0.0,265,0
FORD,TRANSIT CONNECT,2017,VISIBILITY,2024-04-25,24V294000,1,2023-11-02,175,0.023913,1.0,1.444444,0.0,0.0,0.0,525,0
RAM,1500,2021,VISIBILITY,2024-10-10,24V754000,1,2024-08-22,49,0.009409,1.0,4.333333,1.0,0.0,1.0,130,0
MERCEDES-BENZ,SPRINTER 4500,2019,ELECTRICAL SYSTEM,2021-12-09,21V972000,1,2021-09-09,91,0.01498,1.0,2.166667,1.0,0.0,1.0,170,0
MERCEDES-BENZ,SPRINTER 4500,2019,ELECTRICAL SYSTEM,2022-05-19,22V360000,1,2021-11-25,175,0.014662,1.0,2.166667,0.0,0.0,1.0,151,0
MERCEDES-BENZ,SPRINTER 4500,2019,ELECTRICAL SYSTEM,2023-03-23,23V204000,0,,,,,,,,,196,0
MERCEDES-BENZ,SPRINTER 4500,2019,ELECTRICAL SYSTEM,2024-12-12,24V930000,1,2024-11-07,35,0.009409,1.0,4.333333,1.0,0.0,1.0,164,0
FORD,FLEX,2016,BACK OVER PREVENTION,2025-10-09,25V695000,1,2025-05-22,140,0.019118,2.0,2.888889,2.0,0.0,0.0,469,0
MERCEDES-BENZ,GLE 350,2021,ELECTRICAL SYSTEM,2022-05-19,22V365000,1,2022-01-27,112,0.009409,1.0,4.333333,1.0,0.0,1.0,133,0
MERCEDES-BENZ,GLE 350,2021,ELECTRICAL SYSTEM,2023-12-07,23V835000,1,2023-07-20,140,0.014805,1.0,4.333333,1.0,1.0,1.0,185,0
MERCEDES-BENZ,GLE 350,2021,ELECTRICAL SYSTEM,2024-09-26,24V724000,1,2024-04-25,154,0.027378,1.0,1.444444,1.0,1.0,1.0,180,0
MERCEDES-BENZ,GLE 350,2021,FUEL/PROPULSION SYSTEM,2023-12-21,23V880000,0,,,,,,,,,189,0
RAM,1500,2021,FUEL/PROPULSION SYSTEM,2022-10-13,22V767000,1,2022-04-21,175,0.025525,2.0,0.541667,0.0,0.0,0.5,112,0
VOLVO,S60,2020,ELECTRICAL SYSTEM,2025-03-20,25V179000,0,,,,,,,,,61,0
HONDA,RIDGELINE,2020,FUEL/PROPULSION SYSTEM,2023-12-14,23V858000,0,,,,,,,,,339,0
HONDA,RIDGELINE,2020,SERVICE BRAKES,2023-06-29,23V458000,0,,,,,,,,,312,0
TESLA,MODEL 3,2021,LANE DEPARTURE,2022-05-05,22V317000,1,2021-11-11,175,0.029546,1.0,1.083333,1.0,1.0,1.0,155,0
RAM,1500,2021,SERVICE BRAKES,2024-09-05,24V653000,1,2024-03-14,175,0.029614,1.0,0.433333,0.0,0.0,0.0,123,0
HONDA,RIDGELINE,2018,BACK OVER PREVENTION,2022-11-17,22V867000,1,2022-05-26,175,0.028839,4.0,1.333333,2.0,0.0,0.0,282,0
AUDI,A7,2020,ELECTRICAL SYSTEM,2022-03-10,22V155000,0,,,,,,,,,88,0
AUDI,A7,2020,ELECTRICAL SYSTEM,2022-11-17,22V861000,0,,,,,,,,,102,0
JEEP,WRANGLER,2021,POWER TRAIN,2023-02-23,23V116000,1,2022-09-01,175,0.025711,6.0,1.625,0.0,0.166667,0.5,204,0
JEEP,WRANGLER,2021,POWER TRAIN,2024-08-01,24V572000,1,2024-02-08,175,0.031629,7.0,0.81982,0.0,0.0,0.285714,239,0
HONDA,GL1800,2018,FUEL/PROPULSION SYSTEM,2024-02-15,24V113000,1,2023-12-21,56,0.013191,1.0,4.333333,1.0,0.0,0.0,334,0
MERCEDES-BENZ,C 300,2019,FUEL/PROPULSION SYSTEM,2021-12-09,21V961000,0,,,,,,,,,171,0
KTM,1290 SUPER DUKE R,2020,ELECTRICAL SYSTEM,2022-12-01,22V900000,0,,,,,,,,,8,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2022-01-27,22V045000;22V050000,1,2021-08-05,175,0.018481,1.0,1.083333,0.0,0.0,1.0,120,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2022-02-03,22V063000,1,2021-08-12,175,0.018481,1.0,1.083333,0.0,0.0,1.0,123,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2022-04-07,22V235000,0,,,,,,,,,149,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2023-10-05,23V679000,1,2023-07-27,70,0.013191,1.0,4.333333,1.0,0.0,0.0,168,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2023-12-07,23V838000,1,2023-07-27,133,0.013191,1.0,4.333333,1.0,0.0,0.0,174,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2024-01-25,24V051000,1,2023-08-03,175,0.012911,1.0,4.333333,0.0,0.0,0.0,175,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2024-02-22,24V153000,1,2023-08-31,175,0.012911,1.0,4.333333,0.0,0.0,0.0,177,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2024-07-18,24V554000,0,,,,,,,,,163,0
TESLA,MODEL X,2021,ELECTRICAL SYSTEM,2025-03-13,25V172000,0,,,,,,,,,147,0
FOREST RIVER,WILDWOOD,2021,ELECTRICAL SYSTEM,2025-10-09,25V682000,0,,,,,,,,,28,0
FORD,MUSTANG,2020,BACK OVER PREVENTION,2025-06-26,25V442000,1,2025-02-27,119,0.020954,1.0,2.166667,1.0,0.0,0.0,533,0
FORD,MUSTANG,2020,BACK OVER PREVENTION,2025-10-09,25V695000,1,2025-04-17,175,0.020512,1.0,2.166667,0.0,0.0,0.0,563,0
NISSAN,SENTRA,2020,EXTERIOR LIGHTING,2022-04-07,22V244000,0,,,,,,,,,225,0
FORD,EDGE,2017,BACK OVER PREVENTION,2025-08-28,25V572000,1,2025-04-03,147,0.01498,1.0,2.166667,1.0,0.0,1.0,481,0
VOLKSWAGEN,ATLAS,2021,WHEELS,2021-10-14,21V812000,1,2021-04-22,175,0.012911,1.0,4.333333,0.0,0.0,0.0,77,0
FORD,F-150,2021,ELECTRICAL SYSTEM,2022-03-24,22V193000,1,2021-09-30,175,0.022334,3.0,1.625,0.0,0.0,0.333333,278,0
FORD,F-150,2021,ELECTRICAL SYSTEM,2024-06-13,24V443000,1,2023-12-21,175,0.03164,4.0,0.693333,0.0,0.0,0.0,609,0
FORD,F-150,2021,ELECTRICAL SYSTEM,2025-02-27,25V132000,1,2024-09-05,175,0.03176,5.0,0.866667,0.0,0.0,0.0,604,0
AUDI,A3,2018,FUEL/PROPULSION SYSTEM,2024-02-08,24V110000,0,,,,,,,,,131,0
RAM,3500,2019,VISIBILITY,2022-01-27,22V035000,0,,,,,,,,,122,0
GMC,SIERRA 1500,2020,TIRES,2021-12-16,21V985000,1,2021-10-21,56,0.01498,1.0,2.166667,1.0,0.0,1.0,123,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2022-01-27,22V045000;22V050000,1,2021-08-05,175,0.030085,3.0,1.625,0.0,0.666667,0.333333,120,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2022-02-03,22V063000,1,2021-08-12,175,0.030085,3.0,1.625,0.0,0.666667,0.333333,123,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2022-04-07,22V235000,1,2021-10-14,175,0.027574,2.0,0.962963,0.0,0.0,0.0,148,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2022-04-14,22V263000,1,2021-10-21,175,0.027574,2.0,0.962963,0.0,0.0,0.0,147,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2022-05-05,22V317000,1,2021-11-11,175,0.028741,2.0,0.866667,1.0,0.0,0.0,155,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2023-12-07,23V838000,1,2023-06-15,175,0.031896,2.0,0.541667,0.0,0.5,0.5,174,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2024-01-25,24V051000,1,2023-08-03,175,0.029284,2.0,0.577778,-1.0,0.0,0.0,175,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2024-02-22,24V153000,1,2023-08-31,175,0.029908,2.0,0.577778,0.0,0.0,0.0,177,0
TESLA,MODEL 3,2021,ELECTRICAL SYSTEM,2024-07-18,24V554000,1,2024-01-25,175,0.028578,2.0,0.962963,-1.0,0.5,0.5,162,0
TESLA,MODEL 3,2021,VISIBILITY,2022-01-27,22V050000,1,2021-12-02,56,0.020954,1.0,2.166667,1.0,0.0,0.0,120,0
TESLA,MODEL 3,2021,VISIBILITY,2022-09-15,22V702000,1,2022-03-24,175,0.022121,8.0,3.151515,0.0,0.0,0.0,165,0
RAM,4500,2019,FUEL/PROPULSION SYSTEM,2021-11-11,21V880000,0,,,,,,,,,132,0
HONDA,CR-V,2021,FUEL/PROPULSION SYSTEM,2023-12-14,23V858000,1,2023-07-13,154,0.013191,1.0,4.333333,1.0,0.0,0.0,330,0
LINCOLN,MKX,2017,SERVICE BRAKES,2025-08-21,25V544000,0,,,,,,,,,70,0
RAM,1500,2021,STEERING,2021-11-18,21V918000,1,2021-05-27,175,0.013086,2.0,2.888889,0.0,0.0,1.0,75,0
RAM,1500,2021,STEERING,2025-11-06,25V765000,1,2025-05-15,175,0.022979,5.0,1.354167,-1.0,0.0,0.6,125,0
FOREST RIVER,SALEM,2020,EQUIPMENT,2021-08-05,21V621000,1,2021-02-18,168,0.014041,2.0,4.333333,2.0,0.0,0.0,75,0
GENESIS,G80,2018,ELECTRICAL SYSTEM,2024-02-08,24V107000,0,,,,,,,,,7,0
RAM,1500,2020,BACK OVER PREVENTION,2022-08-25,22V638000,1,2022-03-03,175,0.018319,2.0,2.888889,0.0,0.0,0.0,128,0
CHEVROLET,SILVERADO 2500,2020,POWER TRAIN,2024-10-24,24V797000,1,2024-05-02,175,0.027025,1.0,0.866667,0.0,0.0,0.0,331,0
AUDI,S7,2017,ENGINE,2022-03-17,22V178000,0,,,,,,,,,119,0
INTERNATIONAL,LONESTAR,2019,SERVICE BRAKES,2025-11-20,25V817000,0,,,,,,,,,3,0
INTERNATIONAL,LONESTAR,2019,ELECTRICAL SYSTEM,2022-07-28,22V546000,0,,,,,,,,,5,0
INTERNATIONAL,LONESTAR,2019,ELECTRICAL SYSTEM,2023-04-06,23V248000,0,,,,,,,,,0,0
INTERNATIONAL,LONESTAR,2019,ELECTRICAL SYSTEM,2025-11-20,25V817000,0,,,,,,,,,3,0
ALFA ROMEO,STELVIO,2018,FUEL/PROPULSION SYSTEM,2025-09-04,25V586000,1,2025-07-10,56,0.020954,1.0,2.166667,1.0,0.0,0.0,21,0
SUBARU,LEGACY,2020,POWER TRAIN,2021-12-09,21V955000,0,,,,,,,,,190,0
SUBARU,LEGACY,2020,POWER TRAIN,2022-07-07,22V485000,0,,,,,,,,,177,0
NISSAN,TITAN,2020,POWER TRAIN,2022-06-23,22V457000,0,,,,,,,,,213,0
NISSAN,TITAN,2020,POWER TRAIN,2022-09-01,22V671000,0,,,,,,,,,214,0
FORD,F-150,2019,BACK OVER PREVENTION,2022-04-14,22V252000,0,,,,,,,,,350,0
FORD,F-150,2019,BACK OVER PREVENTION,2025-06-26,25V442000,1,2025-04-17,70,0.029084,1.0,0.619048,1.0,0.0,0.0,492,0
NISSAN,VERSA,2021,STEERING,2022-09-15,22V693000,0,,,,,,,,,183,0
NISSAN,VERSA,2021,STEERING,2023-07-13,23V496000,0,,,,,,,,,231,0
NISSAN,ROGUE,2021,ENGINE,2025-06-26,25V437000,1,2025-01-02,175,0.022334,3.0,1.625,0.0,0.0,0.333333,236,0
ACURA,MDX,2020,FUEL/PROPULSION SYSTEM,2023-12-14,23V858000,1,2023-06-22,175,0.013086,2.0,2.888889,0.0,0.0,1.0,71,0
CHEVROLET,TRAVERSE,2020,AIR BAGS,2022-03-31,22V210000,1,2021-10-07,175,0.032071,1.0,2.166667,0.0,1.0,0.0,305,0
WINNEBAGO,JOURNEY,2017,EXTERIOR LIGHTING,2024-09-26,24V733000,0,,,,,,,,,3,0
GENESIS,GV80,2021,FUEL/PROPULSION SYSTEM,2023-09-07,23V630000,1,2023-04-13,147,0.013191,1.0,4.333333,1.0,0.0,0.0,33,0
NEWMAR,DUTCH STAR,2018,STRUCTURE,2021-07-22,21V571000,1,2021-03-04,140,0.009409,1.0,4.333333,1.0,0.0,1.0,24,0
RAM,2500,2020,VISIBILITY,2022-01-27,22V035000,1,2021-12-23,35,0.020954,1.0,2.166667,1.0,0.0,0.0,116,0
WINNEBAGO,TRAVATO,2021,STRUCTURE,2022-09-15,22V696000,0,,,,,,,,,12,0
WINNEBAGO,TRAVATO,2021,STRUCTURE,2023-09-07,23V627000,0,,,,,,,,,36,0
WINNEBAGO,TRAVATO,2021,ELECTRICAL SYSTEM,2021-10-07,21V793000,1,2021-04-15,175,0.014492,1.0,4.333333,0.0,1.0,1.0,10,0
INFINITI,QX50,2020,ENGINE,2025-06-26,25V437000,1,2025-05-29,28,0.009409,1.0,4.333333,1.0,0.0,1.0,19,0
HONDA,ACCORD HYBRID,2019,FUEL/PROPULSION SYSTEM,2023-12-14,23V858000,1,2023-06-22,175,0.009208,1.0,4.333333,0.0,0.0,1.0,353,0
AUDI,Q7,2020,FORWARD COLLISION AVOIDANCE,2023-03-23,23V212000,0,,,,,,,,,136,0
NEWMAR,BAY STAR,2020,STRUCTURE,2021-07-22,21V571000,1,2021-03-04,140,0.013191,1.0,4.333333,1.0,0.0,0.0,18,0
MERCEDES-BENZ,SPRINTER 2500,2019,ELECTRICAL SYSTEM,2021-12-09,21V972000,1,2021-07-29,133,0.020954,1.0,2.166667,1.0,0.0,0.0,170,0
MERCEDES-BENZ,SPRINTER 2500,2019,ELECTRICAL SYSTEM,2022-05-19,22V360000,1,2021-11-25,175,0.023913,1.0,1.444444,0.0,0.0,0.0,151,0
MERCEDES-BENZ,SPRINTER 2500,2019,ELECTRICAL SYSTEM,2023-03-23,23V204000,0,,,,,,,,,196,0
MERCEDES-BENZ,SPRINTER 2500,2019,ELECTRICAL SYSTEM,2024-12-12,24V930000,1,2024-06-20,175,0.009208,1.0,4.333333,0.0,0.0,1.0,164,0
JEEP,CHEROKEE,2021,AIR BAGS,2024-07-04,24V516000,0,,,,,,,,,237,0
GMC,YUKON,2021,SERVICE BRAKES,2021-07-29,21V579000,1,2021-03-11,140,0.009409,1.0,4.333333,1.0,0.0,1.0,98,0
MERCEDES-BENZ,SPRINTER 3500,2019,STRUCTURE,2023-12-21,23V875000;23V876000,0,,,,,,,,,169,0
VOLKSWAGEN,TIGUAN,2021,STRUCTURE,2022-03-31,22V226000,1,2021-12-02,119,0.024426,1.0,1.444444,1.0,0.0,0.0,145,0
MERCEDES-BENZ,GLS 450,2020,FUEL/PROPULSION SYSTEM,2021-12-09,21V961000,1,2021-08-05,126,0.01498,1.0,2.166667,1.0,0.0,1.0,174,0
HONDA,PILOT,2020,FUEL/PROPULSION SYSTEM,2023-12-14,23V858000,1,2023-06-22,175,0.025815,1.0,1.083333,0.0,0.0,0.0,338,0
CHEVROLET,SILVERADO 1500,2021,POWER TRAIN,2024-10-24,24V797000,1,2024-05-02,175,0.02944,1.0,0.361111,-1.0,0.0,0.0,321,0
HONDA,CR-V HYBRID,2020,ELECTRICAL SYSTEM,2023-12-07,23V844000,1,2023-08-24,105,0.01498,1.0,2.166667,1.0,0.0,1.0,342,0
GMC,SIERRA 1500,2019,TIRES,2021-12-16,21V985000,0,,,,,,,,,124,0
MERCEDES-BENZ,C 300,2019,COMMUNICATION,2022-05-19,22V365000,0,,,,,,,,,152,0
FORD,EXPLORER,2021,SUSPENSION,2021-11-04,21V870000,1,2021-05-13,175,0.012911,1.0,4.333333,0.0,0.0,0.0,222,0
BMW,X7,2020,ENGINE,2024-08-01,24V576000,1,2024-02-08,175,0.023002,1.0,2.166667,0.0,1.0,1.0,123,0
PORSCHE,TAYCAN,2021,ELECTRICAL SYSTEM,2023-03-16,23V176000,1,2022-12-08,98,0.022293,2.0,2.166667,2.0,0.0,0.0,33,0
PORSCHE,TAYCAN,2021,ELECTRICAL SYSTEM,2023-05-11,23V347000,1,2022-12-08,154,0.022293,2.0,2.166667,2.0,0.0,0.0,33,0
PORSCHE,TAYCAN,2021,ELECTRICAL SYSTEM,2023-12-07,23V840000;23V841000,1,2023-08-10,119,0.03188,1.0,0.722222,1.0,1.0,1.0,23,0
PORSCHE,TAYCAN,2021,ELECTRICAL SYSTEM,2024-03-14,24V215000;24V217000,1,2023-09-21,175,0.031216,1.0,0.722222,0.0,1.0,1.0,26,0
PORSCHE,TAYCAN,2021,ELECTRICAL SYSTEM,2024-09-26,24V731000;24V732000,1,2024-07-04,84,0.01748,1.0,1.444444,1.0,0.0,1.0,30,0
PORSCHE,TAYCAN,2021,POWER TRAIN,2022-06-02,22V404000,0,,,,,,,,,39,0
JEEP,GLADIATOR,2021,ELECTRICAL SYSTEM,2024-09-05,24V652000,1,2024-03-14,175,0.025815,1.0,1.083333,0.0,0.0,0.0,240,0
JEEP,GLADIATOR,2021,ENGINE,2022-10-13,22V767000,1,2022-04-21,175,0.023259,2.0,0.393939,2.0,0.0,1.0,186,0
AUDI,S6,2015,ENGINE,2022-03-17,22V178000,1,2021-09-23,175,0.01711,1.0,1.444444,0.0,0.0,1.0,91,0
MERCEDES-BENZ,SL 450,2020,ELECTRICAL SYSTEM,2022-05-19,22V365000,0,,,,,,,,,180,0
MERCEDES-BENZ,SL 450,2020,COMMUNICATION,2022-05-19,22V365000,0,,,,,,,,,180,0
FORD,MUSTANG MACH E,2021,BACK OVER PREVENTION,2025-05-08,25V315000,1,2024-11-21,168,0.020954,1.0,2.166667,1.0,0.0,0.0,595,0
JEEP,WRANGLER,2021,SEAT BELTS,2022-10-13,22V766000,0,,,,,,,,,187,0
MERCEDES-BENZ,A 220,2020,ELECTRICAL SYSTEM,2022-05-19,22V365000,1,2022-02-24,84,0.024426,1.0,1.444444,1.0,0.0,0.0,179,0
MERCEDES-BENZ,A 220,2020,COMMUNICATION,2022-05-19,22V365000,0,,,,,,,,,180,0
MERCEDES-BENZ,SPRINTER 4500,2019,POWER TRAIN,2022-10-20,22V796000,0,,,,,,,,,185,0
TESLA,MODEL Y,2020,EXTERIOR LIGHTING,2022-11-10,22V844000,1,2022-07-28,105,0.026367,1.0,1.083333,1.0,0.0,0.0,132,0
INFINITI,M56,2013,POWER TRAIN,2024-06-20,24V470000,0,,,,,,,,,26,0
HYUNDAI,SONATA,2021,VISIBILITY,2021-12-23,21V00M000,1,2021-10-28,56,0.020954,1.0,2.166667,1.0,0.0,0.0,179,0
GMC,SIERRA 1500,2021,POWER TRAIN,2024-10-24,24V797000,1,2024-08-29,56,0.013191,1.0,4.333333,1.0,0.0,0.0,152,0
FCCC,XBR,2018,ELECTRICAL SYSTEM,2021-12-23,21V00H000,0,,,,,,,,,3,0
FCCC,XBR,2018,EXTERIOR LIGHTING,2021-12-23,21V00H000,0,,,,,,,,,3,0
KIA,STINGER,2021,ELECTRICAL SYSTEM,2021-11-04,21V862000,1,2021-05-13,175,0.009208,1.0,4.333333,0.0,0.0,1.0,138,0
KIA,STINGER,2021,FUEL/PROPULSION SYSTEM,2023-09-07,23V634000,0,,,,,,,,,264,0
JEEP,GRAND CHEROKEE,2021,STEERING,2023-05-18,23V352000,1,2022-11-24,175,0.031631,7.0,0.594771,0.0,0.0,0.428571,224,0
JEEP,GRAND CHEROKEE,2021,STEERING,2024-02-22,24V132000,1,2023-08-31,175,0.022976,5.0,1.140351,0.0,0.0,0.8,239,0
FORD,TRANSIT,2020,POWER TRAIN,2021-12-16,21V978000,1,2021-06-24,175,0.020512,1.0,2.166667,0.0,0.0,0.0,344,0
MCLAREN,600LT,2020,ENGINE,2023-07-13,23V484000,0,,,,,,,,,0,0
BMW,X3,2020,ENGINE,2021-07-29,21V598000,1,2021-04-01,119,0.014805,1.0,4.333333,1.0,1.0,1.0,92,0
ACURA,ILX,2020,FUEL/PROPULSION SYSTEM,2023-12-14,23V858000,0,,,,,,,,,72,0
TESLA,MODEL X,2021,FORWARD COLLISION AVOIDANCE,2021-10-28,21V846000,1,2021-05-06,175,0.014492,1.0,4.333333,0.0,1.0,1.0,91,0
TESLA,MODEL X,2021,FORWARD COLLISION AVOIDANCE,2022-02-03,22V063000,1,2021-08-26,161,0.020954,1.0,2.166667,1.0,0.0,0.0,123,0
TESLA,MODEL X,2021,FORWARD COLLISION AVOIDANCE,2022-04-07,22V235000,1,2021-10-14,175,0.020512,1.0,2.166667,0.0,0.0,0.0,148,0
TESLA,MODEL X,2021,FORWARD COLLISION AVOIDANCE,2024-02-22,24V153000,0,,,,,,,,,178,0
HONDA,HR-V,2020,FUEL/PROPULSION SYSTEM,2023-12-14,23V858000,0,,,,,,,,,339,0
HONDA,ODYSSEY,2020,BACK OVER PREVENTION,2023-06-15,23V431000,1,2023-05-18,28,0.01748,1.0,1.444444,1.0,0.0,1.0,309,0
BMW,X7,2020,ELECTRICAL SYSTEM,2024-08-01,24V576000,1,2024-03-07,147,0.020954,1.0,2.166667,1.0,0.0,0.0,123,0
BMW,X7,2020,ELECTRICAL SYSTEM,2025-09-25,25V644000,1,2025-04-03,175,0.009208,1.0,4.333333,0.0,0.0,1.0,166,0
RAM,1500,2021,ENGINE,2022-10-13,22V767000,1,2022-04-21,175,0.059027,26.0,1.173611,3.0,0.0,0.653846,112,0
KIA,TELLURIDE,2021,SEATS,2024-05-30,24V407000,0,,,,,,,,,235,0
FORD,BRONCO SPORT,2021,FUEL/PROPULSION SYSTEM,2021-08-05,21V625000,1,2021-04-01,126,0.009409,1.0,4.333333,1.0,0.0,1.0,211,0
FORD,BRONCO SPORT,2021,FUEL/PROPULSION SYSTEM,2022-11-17,22V859000,1,2022-06-23,147,0.027603,1.0,0.866667,1.0,0.0,0.0,500,0
FORD,BRONCO SPORT,2021,FUEL/PROPULSION SYSTEM,2025-03-13,25V165000,1,2024-09-19,175,0.026938,3.0,1.444444,0.0,0.333333,0.333333,603,0
FORD,BRONCO SPORT,2021,FUEL/PROPULSION SYSTEM,2025-07-10,25V467000,1,2025-01-16,175,0.025628,4.0,1.333333,-1.0,0.25,0.5,612,0
VOLKSWAGEN,ATLAS,2020,AIR BAGS,2022-03-24,22V152000,1,2022-03-17,7,0.016164,2.0,2.888889,2.0,0.0,0.5,152,0
VOLKSWAGEN,ATLAS,2020,AIR BAGS,2023-03-23,23V215000,0,,,,,,,,,148,0
TESLA,MODEL Y,2020,SEAT BELTS,2022-01-27,22V045000,1,2021-08-05,175,0.020512,1.0,2.166667,0.0,0.0,0.0,123,0
TESLA,MODEL Y,2020,SEAT BELTS,2024-05-23,24V376000,1,2023-11-30,175,0.023411,1.0,1.444444,-1.0,0.0,0.0,130,0
JEEP,WRANGLER,2021,BACK OVER PREVENTION,2022-08-25,22V638000,0,,,,,,,,,184,0
JEEP,WRANGLER,2021,BACK OVER PREVENTION,2024-09-12,24V676000,0,,,,,,,,,238,0
HONDA,PASSPORT,2021,SERVICE BRAKES,2023-06-29,23V458000,1,2023-01-05,175,0.026805,1.0,1.444444,0.0,1.0,1.0,307,0
NISSAN,ROGUE,2021,SERVICE BRAKES,2023-11-16,23V791000,1,2023-05-25,175,0.030281,1.0,0.866667,0.0,1.0,1.0,232,0
